"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"In fact all Muslims who have been cured and were allegedly from Jamaat group have offered their Plasma for Covid-19… https://t.co/bodFjeJC6c","en","Kolkata, India",0,0,1,0,"neu",2020-04-24,"Kolkata","India",0
"Don't disclose managerial loopholes: Delhi hospital warns nursing staff amid Covid-19 crisis

#COVID19 

Read:

https://t.co/F0JlAkEG0e","en","India",-0.1027,0.113,0.887,0,"neg",2020-04-24,NA,"India",-1
"RT @ITGDsports: ""We can showcase a bit of cricket for everyone who is in lockdown,"" Vanuatu Cricket Association chief executive said.

#Van…","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"RT @INCTelangana: Gujarat 2nd in India, has 2,624 positive cases !!

Ahmedabad continues to lead the state of Gujarat contributing almost 6…","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"RT @blsanthosh: Matterhorn mountain in Swiss Alps lighted with tricolour in the name of HOPE after India under @narendramodi supplied HCQ t…","en","Jagtial, Telangana, India",0.4404,0,0.775,0.225,"pos",2020-04-24,"Jagtial","India",1
"The shy, flying mammals have come under intense scrutiny following misleading interpretations of preliminary resear… https://t.co/daUy1CkxP6","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"Why there is no fucking God nothing doing  covid-19","en","Teegalapally, Hyderabad, India",-0.34,0.461,0.263,0.276,"neg",2020-04-24,"Teegalapally","India",-1
"Plasma therapy for COVID 19
....
A ray of HOPE 🙏","en","Varanasi, India",0.4404,0,0.58,0.42,"pos",2020-04-24,"Varanasi","India",1
"RT @AnkitLal: More good news from #Delhi regarding #Covid_19 - Mansara apartment in Vasundhara Enclave is no longer a containment zone. 

A…","en","Mirzapur-Vindhyachal, India",0.4404,0,0.756,0.244,"pos",2020-04-24,"Mirzapur-Vindhyachal","India",1
"RT @LiveLawIndia: ""We have  many serious reservations about statement filed by the State. We dont know how the company was selected and wha…","en","Cochin,India",0,0,1,0,"neu",2020-04-24,"Cochin","India",0
"RT @Suparna_Singh: ""Increased surveillance of citizens should always go hand-in-hand with increased surveillance of the government""  - @har…","en","Tamil Nadu, India",0.7506,0,0.556,0.444,"pos",2020-04-24,"Tamil Nadu","India",1
"RT @LeadingIndia: TREND: While effort is one to develop the vaccine for COVID-19, one company has showcased two new seat designs specifical…","en","New Delhi, India",0,0,1,0,"neu",2020-04-24,"New Delhi","India",0
"@Avi33291684 As covid 19 started, various tasks force meeting,house visit have been conducted and still it's going… https://t.co/O9xBW6SgCI","en","Madikeri, India",0,0,1,0,"neu",2020-04-24,"Madikeri","India",0
"I hope you and your family are staying safe and healthy in this current situation.#Covid_19 
My best wishes and pra… https://t.co/4gfHOkjnAh","en","Hyderabad,Telangana,India",0.9136,0,0.321,0.679,"pos",2020-04-24,"Hyderabad","India",1
"RT @prafullaketkar: India to head WHO Executive Board next month amid the global Covid-19 crisis

https://t.co/A4CbmMqXv5","en","Bengaluru South, India",0,0,1,0,"neu",2020-04-24,"Bengaluru South","India",0
"RT @Collabera: Collabera is committed to maintain the safety &amp; security of our community during the COVID-19 pandemic. Our CTO, @ViralTripa…","en","Baroda, India",0.296,0,0.784,0.216,"pos",2020-04-24,"Baroda","India",1
"RT @NorthernComd_IA: #LtGenYKJoshi, #ArmyCdrNC wishes all ranks &amp; families, veterans, civil defence employees of #NorthernComd and the #Awa…","en","Gurgaon, India",0.4019,0,0.69,0.31,"pos",2020-04-24,"Gurgaon","India",1
"Kanika Kapoor, Ramayan, 'COVID19 symptoms' and other things Indians searched during lockdown

@TheKanikakapoor… https://t.co/VINR4bmVoS","en","New Delhi, India",0,0,1,0,"neu",2020-04-24,"New Delhi","India",0
"@realDonaldTrump @CNN Plasma therapy resulting success for the treatment of covid 19","en","India",0.5719,0,0.575,0.425,"pos",2020-04-24,NA,"India",1
"RT @surgeimpact: On Front lines of fight with #Covid_19  through @TelanganaSIG a joint project of Surge Impact Foundation (PMU) and Dept of…","en","Hyderabad, India",-0.3818,0.224,0.776,0,"neg",2020-04-24,"Hyderabad","India",-1
"RT @AmbLindnerIndia: Interest in studying in Germany grows as Covid-19 response praised https://t.co/jf41PRkaY0","en","Bihar, India",0.4588,0,0.667,0.333,"pos",2020-04-24,"Bihar","India",1
"PM Modi lauds efforts of Baramulla sarpanch to fight Covid-19 during video conference with Sarpanch across India |… https://t.co/iM2utTuXWt","en","Srinagar, India",-0.3818,0.178,0.822,0,"neg",2020-04-24,"Srinagar","India",-1
"RT @PTI_News: With 394 people testing positive on Friday, total number of COVID-19 cases in Maharashtra reaches 6,817: health officials","en","Madhya Pradesh, India",0.1027,0,0.806,0.194,"pos",2020-04-24,"Madhya Pradesh","India",1
"• In the United States, more than 50,000 people have died from the coronavirus. There have been over 870,000 confirmed COVID-19 cases.","en","New Delhi, India",-0.5994,0.358,0.642,0,"neg",2020-04-24,"New Delhi","India",-1
"If not for them, you'd never know what it's like outside the four walls. Kudos to them 😀
@p_sunish @ashwinacharya05… https://t.co/5ni4oYM6fQ","en","Chennai, India",-0.2755,0.26,0.74,0,"neg",2020-04-24,"Chennai","India",-1
"KIIT &amp; KISS Help Tibetan Communities &amp; Monks to Fight #COVID19 Crisis #Gajapati #Odisha 
@KIITUniversity… https://t.co/SXKAbIxyOh","en","Bhubaneswar, India",0.4404,0.198,0.382,0.42,"pos",2020-04-24,"Bhubaneswar","India",1
"RT @RohanV: Covid-19: Founder of news website arrested in Coimbatore over ‘false’ reports https://t.co/CnHb7WU3xs via @scroll_in","en","New Delhi, India",-0.34,0.231,0.769,0,"neg",2020-04-24,"New Delhi","India",-1
"In Centre’s #Covid19 lockdown exit plan, 1 principle and 2 crucial worries

(report by Shishir Gupta)… https://t.co/8ciP8UGU3N","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"Nalgonda to be part of ICMR’s COVID-19 random tests https://t.co/lsozzK70Mr https://t.co/RDqQht9ZaB","en","Bhubaneshwar, India",0,0,1,0,"neu",2020-04-24,"Bhubaneshwar","India",0
"RT @WeSupportRajini: Attention!! Are your kids bored at home in India? Announcing #WeSupportRajini #KuttiesDarbar #KidsArtContest to keep t…","en","Tamil Nadu, India",-0.25,0.25,0.75,0,"neg",2020-04-24,"Tamil Nadu","India",-1
"RT @Rijuwan: Relentless hate campaign and misinformation by ruling BJP forced Organisation of Islamic Cooperation condemned the “unrelentin…","en","India",-0.7269,0.382,0.545,0.073,"neg",2020-04-24,NA,"India",-1
"Scaling up the COVID-19 crisis response now will avoid higher costs later https://t.co/PitZY9aYPY via @WorldBank","en","Mandi, Himachal Pradesh, India",-0.296,0.216,0.784,0,"neg",2020-04-24,"Mandi","India",-1
"RT @zingoy_cashback: Make sure you rest well to load up for the next day.

#Quarantine #StayHome #StaySafe #lockdownextension  #FridayThoug…","en","Chennai, India",0.5267,0,0.532,0.468,"pos",2020-04-24,"Chennai","India",1
"The two boys are also working on two more robot prototypes to help tackle Covid-19! :O Kudos to these young men!

https://t.co/ODoOmgyn4t","en","India",0.4019,0,0.816,0.184,"pos",2020-04-24,NA,"India",1
"Good Morning Sir.
My name is Raja,from tamilnadu ,now in Assam.
I am manufacturing Alcohol based Hand sanitizer and… https://t.co/jZ0rDx63Or","en","Guwahati, India",0.7269,0,0.621,0.379,"pos",2020-04-24,"Guwahati","India",1
"With 21% of New York believed to be infected with Covid-19 — what happens to herd immunity?

In ep 453 of… https://t.co/Reb8Pvffk6","en","New Delhi, India",0,0,1,0,"neu",2020-04-24,"New Delhi","India",0
"RT @blsanthosh: 1. Tripura becomes 5th State after Goa , Sikkim , Manipur &amp; Arunachal Pradesh to become COVID-19 free as of now along with…","en","Raigarh, India",0.5106,0,0.784,0.216,"pos",2020-04-24,"Raigarh","India",1
"Latest updates on coronavirus disease (COVID-19): https://t.co/0KV7CWE92G","en","Hyderabad, India",0,0,1,0,"neu",2020-04-24,"Hyderabad","India",0
"RT @Suhas_News: Vasai Corona- Today 3 News Covid-19 Patient Found. 1 death Reported. number raised to 104. Death toll has now gone up to 9.…","en","Maharashtra, India",-0.8176,0.388,0.547,0.065,"neg",2020-04-24,"Maharashtra","India",-1
"RT @harishcumar: Covid-19: Separate wards for Hindu and Muslim patients made in Ahmedabad hospital.

Y this variation based on religion? Tr…","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"@JharkhandCMO @HemantSorenJMM  @MVRaoIPS  @DC_Ranchi   @ranchipolice @JharkhandPolice  @PMOIndia  @HMOIndia… https://t.co/q5v2d1fxQs","en","Ranchi, India",0,0,1,0,"neu",2020-04-24,"Ranchi","India",0
"RT @odorobjects: Sick with cold, flu, or COVID-19? #NCBS is part of @GCChemosensoryR &amp; conducting a worldwide anonymous survey where YOU ca…","en","Bengaluru South, India",-0.7096,0.424,0.576,0,"neg",2020-04-24,"Bengaluru South","India",-1
"RT @PIB_India: As on today, 15 districts have not reported any fresh #COVID19 case for the last 28 days; 80 districts have not reported any…","en","Bareilly, India",0.3182,0,0.777,0.223,"pos",2020-04-24,"Bareilly","India",1
"#RLBNEWS CEC launches 'MP JTN Cares Initiative' to fight COVID-19 in Ladakh https://t.co/hB2vwVeyH7","en","Jammu And Kashmir, India",0.1531,0.203,0.547,0.25,"pos",2020-04-24,"Jammu And Kashmir","India",1
"RT @Schoolasium1: We are launching a competition for school students in association with Gumla District Administration
Topic: Fight against…","en","Ranchi, India",-0.3818,0.224,0.776,0,"neg",2020-04-24,"Ranchi","India",-1
"@suhasinih @the_hindu "" the number of COVID-19 deaths was 34,203 in the U.S. and 543 in India, making up 21.7% and… https://t.co/lFBMsaS1Ht","en","Thane, Maharashtra, India",-0.5574,0.476,0.366,0.159,"neg",2020-04-24,"Thane","India",-1
"RT @scroll_in: Former IAS officer #KannanGopinathan booked for refusing to rejoin duty amid #Covid19 https://t.co/wZtoLTmxDZ","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"RT @IndiaToday: The doctor did not have any co-morbid conditions.
#Coronavirus #Mumbai (@mustafashk)

https://t.co/0iLCuLd6PS","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"RT @subhash_kak: ""Covid-19 is not a serious disease,"" AIIMS Director Dr Randeep Guleria

https://t.co/B7QuaRgGML","en","New Delhi, India",0,0,1,0,"neu",2020-04-24,"New Delhi","India",0
"RT @PFIOfficial: Popular Front's Corona Relief
#Covid_19 #COVID #Corona #relief #Ramadan https://t.co/BgqhIoZwkG","en","Bhilwara, India",0.7096,0,0.253,0.747,"pos",2020-04-24,"Bhilwara","India",1
"RT @icssr: Special Call for Studies Focusing on Social Science Dimensions of Covid-19 Coronavirus Pandemic

https://t.co/9RWxYYzHon
#Covid_…","en","Delhi, India",0.4019,0,0.769,0.231,"pos",2020-04-24,"Delhi","India",1
"@cp_jal @VarinderIAS ji &amp; @cp_jal you both are doing excellent service in controlling #Covid_19 in our distt.,but t… https://t.co/431aasx8c5","en","Jalandhar, India",0.4588,0,0.571,0.429,"pos",2020-04-24,"Jalandhar","India",1
"Ramzan Mubarak! I pray for everyone’s safety, well-being and prosperity. May this Holy Month bring with it abundanc… https://t.co/M7ldY5x9f8","en","New Delhi, India",0.5267,0,0.694,0.306,"pos",2020-04-24,"New Delhi","India",1
"RT @DCPDwarka: Dwarka Dist. Police is proud of our Doctors who are leading the fight against COVID-19. 

We are motivated &amp; encouraged by t…","en","New Delhi, India",0.128,0.19,0.584,0.226,"pos",2020-04-24,"New Delhi","India",1
"RT @kris_sg: Thanks STPI for organizing an interactive webinar on how to manage during Covid-19 times. https://t.co/at15ssPnzP","en","Bengaluru, India",0.3612,0,0.737,0.263,"pos",2020-04-24,"Bengaluru","India",1
"RT @HTSportsNews: COVID-19: Ajax denied Eredivise title as league’s season comes to an end

@AFCAjax #COVID19 

https://t.co/LK1fDEWKPJ","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"RT @NewIndianXpress: Noting that it was ""insensitive and inhumane"" to freeze #DearnessAllowance, Congress said instead of ""hurting"" the mid…","en","Hyderabad,Chevella,India",-0.5267,0.298,0.702,0,"neg",2020-04-24,"Hyderabad","India",-1
"RT @AamAadmiParty: Delhi government to hold counselling sessions for homeless, migrant labourers.
https://t.co/d4ITG17jZl","en","Hyderabad, India",0,0,1,0,"neu",2020-04-24,"Hyderabad","India",0
"RT @imoyse: Curbing the Spread of COVID-19 at Home [Infographic] https://t.co/nfFGA5WaYB https://t.co/d0OBhMlGCt","en","Thane, India",0,0,1,0,"neu",2020-04-24,"Thane","India",0
"@AshaAmbedkar Yes the prayers in Ramzan will be answered and we will come out with a decisive victory against the… https://t.co/M4bh6VdbXo","en","Patna, India",0,0,1,0,"neu",2020-04-24,"Patna","India",0
"RT @ncpedp_india: People with #disabilities face tougher times during the #COVID19 crisis! ! 
https://t.co/w8VFPXf5TJ","en","New Delhi, India",0.1779,0,0.702,0.298,"pos",2020-04-24,"New Delhi","India",1
"Dharavi recorded six new confirmed cases of #COVIDー19, including one death, taking the total count of infected in M… https://t.co/uxZAfVkw9k","en","Mumbai, India",-0.5994,0.245,0.755,0,"neg",2020-04-24,"Mumbai","India",-1
"RT @abhijitmajumder: First time in Noida, the number of cured #Covid_19 patients is more than the number of active patients, as of today. U…","en","India",0.1531,0,0.755,0.245,"pos",2020-04-24,NA,"India",1
"We need to catch up with #Covid_19 through more tests at the earliest. But untill then let us support the cause my… https://t.co/R2l9R5DUJj","en","Bombay, India",0.4019,0,0.722,0.278,"pos",2020-04-24,"Bombay","India",1
"RT @narendramodi: Discussed the COVID-19 situation with Palestinian President H.E. Mahmoud Abbas. India will provide all possible support t…","en","Moradabad, India",0.4019,0,0.787,0.213,"pos",2020-04-24,"Moradabad","India",1
"RT @jawharsircar: Major Crisis of Blood Shortage in India ad Camps &amp; Donations Reduce Due to COVID-19. Here’s How to Help” ⁦@sohinichat⁩ ha…","en","Bhopal, India",0.6249,0,0.683,0.317,"pos",2020-04-24,"Bhopal","India",1
"RT @Karan70716257: Relentless hate campaign and misinformation by ruling BJP forced Organisation of Islamic Cooperation condemned the “unre…","en","Ghogha Mahal, India",-0.7269,0.382,0.545,0.073,"neg",2020-04-24,"Ghogha Mahal","India",-1
"RT @PIB_India: #IFFCO is playing a vital role to support Government in its effort to fight COVID-19 pandemic: @DVSadanandGowda Union Minist…","en","Gandhidham, India",0.5719,0.154,0.414,0.432,"pos",2020-04-24,"Gandhidham","India",1
"RT @PIBImphal: #IndiaFightsCorona 
IFFCO,a leading fertilizer cooperative body under @fertmin_india,  is playing a vital role by helping Go…","en","Gandhidham, India",0.743,0,0.49,0.51,"pos",2020-04-24,"Gandhidham","India",1
"RT @IYC: Assam Youth Congress committee distributed ration to daily wage earners, migrant workers and vulnerable people who have been worst…","en","New Delhi, India",-0.6249,0.24,0.76,0,"neg",2020-04-24,"New Delhi","India",-1
"RT @SiddiquiMaha: @dhanyarajendran So true. It's just numbers with no faces. So there is fear but little empathy. Maybe after the pandemic…","en","India",-0.0258,0.26,0.407,0.333,"neg",2020-04-24,NA,"India",-1
"RT @HTMumbai: #Covid19: Maharashtra to soon start clinical trials for plasma therapy, pool testing

(report by @faisalmushtaque)

https://t…","en","India",0,0,1,0,"neu",2020-04-24,NA,"India",0
"RT @Sushmitav1: 2.7 Lakh trees to be felled in Dibang Valley for HydroPower Project? Instead of reflecting why zoonotic diseases like #Covi…","en","India",0.3612,0,0.815,0.185,"pos",2020-04-24,NA,"India",1
"Four #temple trusts contribute Rs 3.75 cr to #Himachal Govt to fight #COVID-19 @CMOFFICEHP 
https://t.co/t2Oewgg4iO","en","Shimla, India",0.1779,0.263,0.404,0.333,"pos",2020-04-24,"Shimla","India",1
"RT @ANI: Out of 47 CRPF (Central Reserve Police Force) personnel who were sent to the quarantine centre in Narela (Delhi), 9 have tested po…","en","India",-0.5574,0.231,0.769,0,"neg",2020-04-24,NA,"India",-1
"28-year-old Covid-19 patient surrenders at the Delhi-Noida border
https://t.co/qRIqcVt4LW","en","New Delhi, India",0,0,1,0,"neu",2020-04-24,"New Delhi","India",0
"RT @CSIR_IND: Smart Cart which can carry medical supplies etc and help doctors during the Covid 19 has been developed by @CSIR_CSIO. #CSIRF…","en","Rewa, India",0.6597,0,0.597,0.403,"pos",2020-04-24,"Rewa","India",1
"UV light and disinfectants, really!!! #Covid_19 #Trump #disinfectant","en","Mumbai, India",0,0,1,0,"neu",2020-04-24,"Mumbai","India",0
"RT @AmarjeetKSingh_: A view of #deserted Jama Masjid on the eve of the holy fasting month of #Ramadan during a nationwide lockdown to slow…","en","New Delhi, India",0,0,1,0,"neu",2020-04-24,"New Delhi","India",0
"We are aware that scammers are using COVID-19 to get your money, Let’s keep this simple. 
COVID related links are S… https://t.co/nFR8ngsBTS","en","126102, Jind, Haryana, India",0,0,1,0,"neu",2020-04-24,"126102","India",0
"RT @DrNisha62903104: Sir what about our stipend which has neither being paid since 11 months nor being raised? We BAMS interns of Govt Ayur…","en","Chandigarh, India",0,0,1,0,"neu",2020-04-24,"Chandigarh","India",0
